Source	Target	Date-Time
1113	5008	2009-07-04T15:19:28Z
1113	5009	2009-07-04T19:18:27Z
1113	5010	2009-07-05T05:09:50Z
1113	5011	2009-07-05T11:13:28Z
1113	5012	2009-07-05T17:09:22Z
1113	5013	2009-07-05T20:54:15Z
5013	5013	2009-07-05T20:56:06Z
5013	5013	2009-07-09T12:10:38Z
5013	5013	2009-07-09T12:12:29Z
5013	5013	2009-07-11T19:21:56Z
5013	5013	2009-10-06T11:26:58Z
5013	5013	2009-10-06T16:21:47Z
5013	5013	2009-10-08T04:45:47Z
5013	5013	2009-10-27T13:47:05Z
5013	5013	2009-11-15T08:06:50Z
5013	5013	2009-11-15T08:07:54Z
5013	5013	2009-11-16T10:18:32Z
5013	5013	2009-11-19T13:18:33Z
5013	5013	2009-11-19T13:26:20Z
5013	5013	2010-01-03T12:13:28Z
1113	5014	2009-07-05T21:58:15Z
1113	5015	2009-07-05T22:33:59Z
1113	5016	2009-07-06T10:04:23Z
1113	5017	2009-07-06T10:08:27Z
1113	5018	2009-07-06T12:07:47Z
1113	5019	2009-07-06T13:20:04Z
1113	5020	2009-07-06T13:49:11Z
1113	5021	2009-07-06T13:52:22Z
1113	5022	2009-07-06T20:52:55Z
1113	5023	2009-07-07T00:14:18Z
1113	5024	2009-07-07T05:35:51Z
1113	5025	2009-07-07T09:27:56Z
1113	5026	2009-07-07T14:41:23Z
1113	5027	2009-07-07T14:55:35Z
1113	5028	2009-07-07T15:40:55Z
125	5028	2009-07-07T16:19:04Z
1113	5029	2009-07-07T16:51:44Z
1113	5030	2009-07-07T19:40:41Z
1113	5031	2009-07-08T12:33:40Z
1113	5032	2009-07-08T13:24:34Z
1113	5033	2009-07-08T14:05:33Z
1113	5034	2009-07-08T14:27:34Z
1113	5035	2009-07-08T16:47:02Z
1113	5036	2009-07-08T18:06:18Z
1113	5037	2009-07-09T04:55:04Z
1113	5038	2009-07-09T06:30:26Z
1113	5039	2009-07-09T09:00:49Z
5039	5039	2011-02-14T19:51:28Z
5039	5039	2013-12-30T10:30:13Z
1113	5040	2009-07-09T14:31:35Z
1113	5041	2009-07-09T15:12:38Z
1113	5042	2009-07-09T16:18:57Z
1113	5043	2009-07-09T17:43:10Z
1113	5044	2009-07-09T19:48:03Z
1113	5045	2009-07-09T20:35:46Z
1113	5046	2009-07-09T23:04:52Z
1113	5047	2009-07-09T23:04:56Z
1113	5048	2009-07-10T02:31:46Z
1113	5049	2009-07-10T05:31:58Z
1113	5050	2009-07-10T09:36:24Z
1113	5051	2009-07-10T10:57:29Z
1113	5052	2009-07-10T11:23:46Z
1113	5053	2009-07-10T12:56:02Z
1113	5054	2009-07-10T15:06:23Z
1113	5055	2009-07-10T19:40:44Z
1113	5056	2009-07-10T21:38:54Z
1113	5057	2009-07-10T21:39:27Z
1113	5058	2009-07-10T21:41:12Z
1113	5059	2009-07-11T06:30:54Z
1113	5060	2009-07-11T07:23:36Z
1113	5061	2009-07-11T09:20:10Z
1113	5062	2009-07-11T09:39:47Z
1113	5063	2009-07-11T14:10:08Z
1113	5064	2009-07-11T18:20:41Z
1113	5065	2009-07-11T19:37:14Z
1113	5066	2009-07-11T19:58:59Z
1113	5067	2009-07-11T20:11:07Z
1113	5068	2009-07-11T20:33:09Z
1113	5069	2009-07-12T01:17:14Z
1113	5070	2009-07-12T03:07:08Z
1113	5071	2009-07-12T04:18:38Z
1113	5072	2009-07-12T09:30:30Z
1113	5073	2009-07-12T10:53:59Z
1113	5074	2009-07-12T15:18:04Z
1113	5075	2009-07-12T18:47:25Z
16217	5075	2015-06-19T11:40:41Z
1113	5076	2009-07-12T19:03:40Z
1113	5077	2009-07-12T22:07:44Z
1113	5078	2009-07-12T23:38:57Z
1113	5079	2009-07-13T02:51:46Z
1113	5080	2009-07-13T10:01:49Z
1113	5081	2009-07-13T10:27:14Z
1113	5082	2009-07-13T18:38:59Z
1113	5083	2009-07-13T21:36:56Z
1113	5084	2009-07-14T00:29:48Z
1113	5085	2009-07-14T01:20:18Z
1113	5086	2009-07-14T12:00:31Z
1113	5087	2009-07-14T13:18:13Z
1113	5088	2009-07-14T14:16:48Z
1113	5089	2009-07-14T14:45:31Z
1113	5090	2009-07-14T16:20:24Z
16217	5090	2015-08-08T18:19:30Z
1113	5091	2009-07-14T16:54:36Z
1113	5092	2009-07-14T18:14:32Z
1113	5093	2009-07-14T19:50:27Z
1113	5094	2009-07-14T20:01:35Z
1113	5095	2009-07-14T22:40:00Z
1113	5096	2009-07-15T07:28:45Z
1113	5097	2009-07-15T08:28:48Z
1113	5098	2009-07-15T08:48:39Z
1113	5099	2009-07-15T15:02:35Z
125	5099	2009-07-15T22:41:43Z
1113	5100	2009-07-15T18:52:19Z
1113	5101	2009-07-15T19:03:21Z
1113	5102	2009-07-15T20:57:01Z
1113	5103	2009-07-15T22:14:33Z
1113	5104	2009-07-16T05:30:12Z
1113	5105	2009-07-16T08:25:34Z
1113	5106	2009-07-16T09:12:00Z
1113	5107	2009-07-16T14:23:15Z
1113	5108	2009-07-16T15:31:16Z
1113	5109	2009-07-16T16:01:55Z
1113	5110	2009-07-16T17:00:48Z
1113	5111	2009-07-16T18:18:47Z
1113	5112	2009-07-16T20:50:07Z
1113	5113	2009-07-16T21:59:45Z
1113	5114	2009-07-17T04:32:45Z
1113	5115	2009-07-17T10:24:37Z
1113	5116	2009-07-17T10:53:47Z
1113	5117	2009-07-17T12:12:11Z
1113	5118	2009-07-17T13:47:11Z
1113	5119	2009-07-17T15:29:10Z
1113	5120	2009-07-17T19:05:20Z
1113	5121	2009-07-18T02:43:07Z
1113	5122	2009-07-18T10:02:01Z
1113	5123	2009-07-18T11:06:05Z
1113	5124	2009-07-18T13:26:51Z
1113	5125	2009-07-18T13:27:34Z
1113	5126	2009-07-18T14:15:25Z
1113	5127	2009-07-19T01:45:45Z
1113	5128	2009-07-19T10:18:29Z
1113	5129	2009-07-19T11:50:41Z
1113	5130	2009-07-19T14:53:03Z
1113	5131	2009-07-19T16:36:15Z
1113	5132	2009-07-19T17:54:33Z
1113	5133	2009-07-19T19:09:53Z
1113	5134	2009-07-19T19:14:24Z
1113	5135	2009-07-19T20:32:00Z
1113	5136	2009-07-19T23:12:04Z
1113	5137	2009-07-20T14:30:31Z
1113	5138	2009-07-20T14:41:11Z
1113	5139	2009-07-20T15:52:00Z
1113	5140	2009-07-20T17:35:22Z
1113	5141	2009-07-20T18:58:54Z
1113	5142	2009-07-20T20:34:48Z
1113	5143	2009-07-21T02:10:20Z
1113	5144	2009-07-21T06:02:31Z
1113	5145	2009-07-21T06:41:27Z
1113	5146	2009-07-21T11:51:00Z
1113	5147	2009-07-21T11:51:34Z
1113	5148	2009-07-21T12:13:16Z
1113	5150	2009-07-21T12:43:53Z
1113	5151	2009-07-21T16:11:17Z
1113	5152	2009-07-21T17:33:08Z
1113	5153	2009-07-21T18:51:43Z
1113	5154	2009-07-21T19:13:24Z
1113	5155	2009-07-21T20:30:17Z
1113	5156	2009-07-21T22:19:14Z
1113	5157	2009-07-21T23:07:23Z
1113	5158	2009-07-22T06:12:35Z
1113	5159	2009-07-22T10:30:56Z
1113	5160	2009-07-22T10:49:38Z
1113	5161	2009-07-22T15:09:17Z
1113	5162	2009-07-22T16:02:18Z
1113	5163	2009-07-22T16:11:55Z
1113	5164	2009-07-22T16:50:24Z
1113	5165	2009-07-22T18:13:24Z
1113	5166	2009-07-22T19:44:26Z
1113	5167	2009-07-22T22:56:35Z
1113	5168	2009-07-23T03:07:45Z
1113	5169	2009-07-23T09:45:34Z
1113	5170	2009-07-23T10:02:53Z
1113	5171	2009-07-23T13:30:41Z
1113	5172	2009-07-23T15:37:59Z
1113	5173	2009-07-23T16:36:02Z
1113	5174	2009-07-23T21:24:20Z
1113	5175	2009-07-23T21:37:35Z
1113	5176	2009-07-23T22:35:05Z
1113	5177	2009-07-24T10:18:43Z
1113	5178	2009-07-24T10:29:05Z
1113	5179	2009-07-24T13:05:38Z
1113	5180	2009-07-24T13:57:27Z
1113	5181	2009-07-24T18:56:48Z
1113	5182	2009-07-24T19:54:12Z
1113	5183	2009-07-24T21:22:14Z
1113	5184	2009-07-25T03:48:53Z
1113	5185	2009-07-25T08:53:54Z
1113	5186	2009-07-25T09:32:25Z
1113	5187	2009-07-25T09:40:35Z
1113	5188	2009-07-25T11:57:43Z
1113	5189	2009-07-25T12:19:24Z
1113	5190	2009-07-25T13:10:25Z
1113	5191	2009-07-25T14:20:18Z
1113	5192	2009-07-25T15:10:43Z
1113	5193	2009-07-25T15:42:45Z
1113	5194	2009-07-25T15:45:04Z
1113	5195	2009-07-25T15:53:28Z
1113	5196	2009-07-25T17:01:51Z
1113	5197	2009-07-25T20:14:55Z
1113	5198	2009-07-25T22:03:39Z
1113	5199	2009-07-26T02:40:10Z
1113	5200	2009-07-26T07:55:49Z
1113	5201	2009-07-26T11:05:12Z
1113	5202	2009-07-26T12:21:35Z
1113	5203	2009-07-26T13:06:45Z
1113	5204	2009-07-26T13:48:49Z
1113	5205	2009-07-26T14:23:44Z
397	5205	2012-05-11T19:36:11Z
5205	5205	2012-05-12T09:37:58Z
5205	5205	2012-05-12T09:38:09Z
397	5205	2012-05-12T09:43:48Z
1113	5206	2009-07-26T21:00:13Z
1113	5207	2009-07-26T21:15:23Z
1113	5208	2009-07-27T07:50:36Z
1113	5209	2009-07-27T10:54:09Z
1113	5210	2009-07-27T11:34:26Z
1113	5211	2009-07-27T12:36:49Z
1113	5212	2009-07-27T14:44:46Z
1113	5213	2009-07-27T19:00:57Z
1113	5214	2009-07-27T22:13:46Z
1113	5215	2009-07-27T22:18:19Z
1113	5216	2009-07-27T22:44:50Z
1113	5217	2009-07-28T02:35:28Z
1113	5218	2009-07-28T09:10:49Z
1113	5219	2009-07-28T09:59:32Z
1113	5220	2009-07-28T13:16:18Z
1113	5221	2009-07-28T23:01:13Z
1113	5222	2009-07-28T23:16:31Z
1113	5223	2009-07-28T23:16:54Z
1113	5224	2009-07-29T00:53:05Z
1113	5225	2009-07-29T03:46:26Z
1113	5226	2009-07-29T04:02:56Z
1113	5227	2009-07-29T08:55:55Z
1113	5228	2009-07-29T11:23:19Z
1113	5229	2009-07-29T13:53:46Z
1113	5230	2009-07-29T14:14:05Z
1113	5231	2009-07-29T18:48:43Z
1113	5232	2009-07-29T20:26:19Z
1113	5233	2009-07-29T22:40:57Z
1113	5234	2009-07-30T09:07:37Z
1113	5235	2009-07-30T16:43:53Z
1113	5236	2009-07-30T16:47:20Z
5236	5236	2009-07-30T16:48:07Z
1113	5237	2009-07-30T16:56:50Z
1113	5238	2009-07-30T17:06:44Z
1113	5239	2009-07-31T00:23:02Z
1113	5240	2009-07-31T00:52:04Z
1113	5241	2009-07-31T01:39:36Z
1113	5242	2009-07-31T01:44:11Z
1113	5243	2009-07-31T03:07:37Z
1113	5244	2009-07-31T07:46:34Z
1113	5245	2009-07-31T11:31:37Z
1113	5246	2009-07-31T15:35:51Z
1113	5247	2009-07-31T16:40:52Z
1113	5248	2009-07-31T19:05:11Z
1113	5249	2009-07-31T21:32:30Z
1113	5250	2009-08-01T07:02:00Z
1113	5251	2009-08-01T13:38:21Z
1113	5252	2009-08-01T15:28:19Z
1113	5253	2009-08-01T16:38:22Z
1113	5254	2009-08-02T02:15:01Z
1113	5255	2009-08-02T05:34:20Z
1113	5256	2009-08-02T09:49:21Z
1113	5257	2009-08-02T10:00:31Z
1113	5258	2009-08-02T10:03:47Z
1113	5259	2009-08-02T14:04:01Z
1113	5260	2009-08-02T14:57:35Z
1113	5261	2009-08-02T15:05:13Z
1113	5262	2009-08-02T17:00:07Z
1113	5263	2009-08-03T09:14:34Z
1113	5264	2009-08-03T10:30:20Z
1113	5265	2009-08-03T12:08:43Z
1113	5266	2009-08-03T15:00:50Z
1113	5267	2009-08-03T15:02:42Z
1113	5268	2009-08-03T18:16:49Z
1113	5269	2009-08-03T19:47:11Z
1113	5270	2009-08-03T21:50:08Z
1113	5271	2009-08-03T23:31:43Z
1113	5272	2009-08-03T23:49:54Z
1113	5273	2009-08-04T04:06:57Z
1113	5274	2009-08-04T08:44:49Z
1113	5275	2009-08-04T08:55:34Z
1113	5276	2009-08-04T09:56:46Z
1113	5277	2009-08-04T12:32:14Z
1113	5278	2009-08-04T12:50:11Z
1113	5279	2009-08-05T03:07:47Z
1113	5280	2009-08-05T08:36:12Z
1113	5281	2009-08-05T11:14:02Z
1113	5282	2009-08-06T00:45:49Z
1113	5283	2009-08-06T09:18:15Z
1113	5284	2009-08-06T13:01:31Z
1113	5285	2009-08-06T14:02:59Z
1113	5286	2009-08-06T15:29:54Z
1113	5287	2009-08-06T18:15:10Z
1113	5288	2009-08-06T18:41:05Z
1113	5289	2009-08-06T19:04:01Z
1113	5290	2009-08-06T23:54:21Z
1113	5291	2009-08-07T11:09:57Z
1113	5292	2009-08-07T11:23:29Z
1113	5293	2009-08-07T11:44:54Z
1113	5294	2009-08-07T11:46:46Z
1113	5295	2009-08-07T12:25:41Z
1113	5296	2009-08-07T13:26:25Z
1113	5297	2009-08-07T13:42:42Z
1113	5298	2009-08-07T14:30:04Z
1113	5299	2009-08-07T15:29:15Z
1113	5300	2009-08-07T16:16:00Z
1113	5301	2009-08-07T17:02:55Z
1113	5302	2009-08-07T17:20:22Z
1113	5303	2009-08-07T17:36:09Z
1113	5304	2009-08-07T20:25:05Z
1113	5305	2009-08-07T21:53:50Z
1113	5306	2009-08-07T23:03:50Z
1113	5307	2009-08-08T09:04:19Z
1113	5308	2009-08-08T11:04:11Z
1113	5309	2009-08-08T16:50:19Z
1113	5310	2009-08-08T18:01:21Z
1113	5311	2009-08-08T19:09:33Z
1113	5312	2009-08-08T22:04:04Z
1113	5313	2009-08-09T03:56:57Z
1113	5314	2009-08-09T09:47:04Z
1113	5315	2009-08-09T10:01:34Z
1113	5316	2009-08-09T10:50:01Z
1113	5317	2009-08-09T11:26:39Z
1113	5318	2009-08-09T11:34:49Z
1113	5319	2009-08-09T16:15:44Z
1113	5320	2009-08-09T16:54:34Z
1113	5321	2009-08-09T19:19:51Z
1113	5322	2009-08-09T23:24:51Z
1113	5323	2009-08-09T23:33:32Z
1113	5324	2009-08-10T04:55:08Z
1113	5325	2009-08-10T07:52:11Z
1113	5326	2009-08-10T17:04:28Z
1113	5327	2009-08-10T17:42:11Z
11866	5327	2014-07-15T18:58:41Z
1113	5328	2009-08-10T18:59:44Z
1113	5329	2009-08-10T19:31:31Z
1113	5330	2009-08-10T21:20:09Z
1113	5331	2009-08-10T21:42:08Z
1113	5332	2009-08-11T02:30:47Z
1113	5333	2009-08-11T04:44:03Z
1113	5334	2009-08-11T11:49:54Z
1113	5335	2009-08-11T16:38:09Z
1113	5336	2009-08-11T18:24:07Z
1113	5337	2009-08-11T19:27:05Z
1113	5338	2009-08-11T21:18:38Z
1113	5339	2009-08-11T22:16:05Z
1113	5340	2009-08-11T22:54:34Z
5340	5340	2009-08-11T22:56:16Z
1113	5341	2009-08-12T11:08:38Z
20829	5341	2015-03-18T03:55:04Z
23540	5341	2015-04-18T21:26:15Z
20829	5341	2015-04-19T10:01:02Z
1113	5342	2009-08-12T14:17:15Z
1113	5343	2009-08-12T15:21:49Z
1113	5344	2009-08-12T15:37:01Z
1113	5345	2009-08-12T15:47:27Z
1113	5346	2009-08-12T17:56:49Z
1113	5347	2009-08-12T19:17:09Z
1113	5348	2009-08-12T20:59:19Z
1113	5349	2009-08-12T22:42:21Z
1113	5350	2009-08-13T09:42:11Z
1113	5351	2009-08-13T11:18:41Z
1113	5352	2009-08-13T13:20:50Z
1113	5353	2009-08-13T13:21:08Z
1113	5354	2009-08-13T13:29:26Z
1113	5355	2009-08-13T15:04:15Z
1113	5356	2009-08-13T19:09:25Z
1113	5357	2009-08-13T20:11:29Z
1113	5358	2009-08-13T23:53:00Z
1113	5359	2009-08-14T00:20:18Z
1113	5360	2009-08-14T05:30:08Z
1113	5362	2009-08-14T18:27:25Z
1113	5363	2009-08-14T18:30:54Z
1113	5364	2009-08-14T18:44:12Z
1113	5365	2009-08-14T23:49:07Z
1113	5366	2009-08-15T00:59:09Z
1113	5367	2009-08-15T01:00:14Z
1113	5368	2009-08-15T02:40:17Z
1113	5369	2009-08-15T02:58:56Z
1113	5370	2009-08-15T11:56:21Z
1113	5371	2009-08-15T13:43:34Z
1113	5372	2009-08-15T16:15:52Z
1113	5373	2009-08-15T17:53:51Z
1113	5374	2009-08-15T19:32:56Z
1113	5375	2009-08-15T19:55:23Z
1113	5376	2009-08-15T21:21:30Z
1113	5377	2009-08-15T22:02:04Z
1113	5378	2009-08-15T22:30:48Z
1113	5379	2009-08-15T23:32:33Z
1113	5380	2009-08-16T02:47:04Z
1113	5381	2009-08-16T12:45:43Z
1113	5382	2009-08-16T12:57:42Z
1113	5383	2009-08-16T14:53:02Z
1113	5384	2009-08-16T15:25:26Z
1113	5385	2009-08-16T17:08:40Z
1113	5386	2009-08-16T17:32:23Z
1113	5387	2009-08-16T17:51:55Z
1113	5388	2009-08-16T18:04:16Z
1113	5389	2009-08-16T19:21:45Z
1113	5390	2009-08-16T23:10:48Z
1113	5391	2009-08-17T07:22:13Z
1113	5392	2009-08-17T07:56:30Z
1113	5393	2009-08-17T09:25:17Z
1113	5394	2009-08-17T11:24:04Z
1113	5395	2009-08-17T13:06:25Z
1113	5396	2009-08-17T15:34:10Z
1113	5397	2009-08-17T18:21:07Z
1113	5398	2009-08-17T19:01:22Z
1113	5399	2009-08-17T20:06:47Z
1113	5400	2009-08-18T00:42:57Z
1113	5401	2009-08-18T08:13:10Z
20829	5401	2015-03-18T03:55:02Z
23540	5401	2015-04-18T21:26:12Z
20829	5401	2015-04-19T10:01:02Z
1113	5402	2009-08-18T09:14:52Z
1113	5403	2009-08-18T10:36:37Z
1113	5404	2009-08-18T12:54:55Z
1113	5405	2009-08-18T13:05:57Z
1113	5406	2009-08-18T15:33:23Z
1113	5407	2009-08-18T16:02:50Z
1113	5408	2009-08-18T16:57:18Z
1113	5409	2009-08-18T18:22:57Z
1113	5410	2009-08-18T20:31:29Z
1113	5411	2009-08-18T21:16:46Z
1113	5412	2009-08-19T00:28:19Z
1113	5413	2009-08-19T03:45:43Z
1113	5414	2009-08-19T10:56:56Z
1113	5415	2009-08-19T11:02:10Z
1113	5416	2009-08-19T11:16:40Z
1113	5417	2009-08-19T13:01:22Z
1113	5418	2009-08-19T13:56:19Z
1113	5419	2009-08-19T14:57:00Z
1113	5420	2009-08-19T16:43:34Z
1113	5421	2009-08-19T16:44:23Z
1113	5422	2009-08-19T18:53:52Z
1113	5423	2009-08-19T18:55:36Z
1113	5424	2009-08-19T20:09:21Z
1113	5425	2009-08-20T07:09:02Z
1113	5426	2009-08-20T10:31:02Z
1113	5427	2009-08-20T13:27:44Z
1113	5428	2009-08-20T14:46:13Z
1113	5429	2009-08-20T20:27:50Z
1113	5430	2009-08-20T22:32:32Z
1113	5431	2009-08-21T00:49:17Z
1113	5432	2009-08-21T03:05:33Z
1113	5433	2009-08-21T06:50:12Z
1113	5434	2009-08-21T07:58:00Z
1113	5435	2009-08-21T09:56:45Z
1113	5436	2009-08-21T10:29:13Z
1113	5437	2009-08-21T11:17:57Z
125	234	2009-08-21T11:19:48Z
125	234	2009-08-21T11:39:54Z
1113	5438	2009-08-21T11:24:40Z
1113	5439	2009-08-21T12:11:51Z
1113	5440	2009-08-21T12:12:19Z
1113	5441	2009-08-21T17:12:16Z
1113	5442	2009-08-21T18:45:30Z
5442	5442	2009-08-21T18:47:39Z
1113	5443	2009-08-21T19:08:08Z
1113	5444	2009-08-21T21:51:54Z
1113	5445	2009-08-21T22:02:50Z
1113	5446	2009-08-22T04:03:05Z
1113	5448	2009-08-22T17:31:08Z
1113	5449	2009-08-22T18:13:59Z
1113	5450	2009-08-22T18:16:26Z
1113	5451	2009-08-22T18:42:34Z
11267	5451	2014-10-03T11:05:46Z
1113	5452	2009-08-22T19:03:45Z
1113	5453	2009-08-22T20:15:10Z
1113	5454	2009-08-22T20:37:20Z
5454	5454	2009-08-22T20:39:48Z
1113	5455	2009-08-22T20:40:14Z
1113	5456	2009-08-23T02:23:08Z
1113	5457	2009-08-23T09:05:15Z
1113	5458	2009-08-23T11:21:23Z
1113	5459	2009-08-23T12:16:23Z
1113	5460	2009-08-23T13:38:17Z
1113	5461	2009-08-23T19:38:50Z
1113	5462	2009-08-23T19:45:21Z
1113	5463	2009-08-23T19:49:42Z
1113	5464	2009-08-23T20:33:47Z
1113	5465	2009-08-23T23:08:48Z
1113	5466	2009-08-24T03:41:18Z
1113	5467	2009-08-24T04:12:19Z
1113	5468	2009-08-24T11:55:14Z
1113	5469	2009-08-24T15:01:19Z
1113	5470	2009-08-24T16:20:04Z
1113	5471	2009-08-25T09:14:29Z
1113	5472	2009-08-25T09:58:33Z
1113	5473	2009-08-25T11:08:23Z
1113	5474	2009-08-25T11:29:15Z
1113	5475	2009-08-25T15:21:51Z
5475	5475	2009-08-25T15:25:34Z
1113	5476	2009-08-25T16:59:27Z
1113	5477	2009-08-25T17:03:52Z
1113	5478	2009-08-25T18:58:07Z
1113	5479	2009-08-25T21:57:04Z
1113	5480	2009-08-25T22:41:18Z
1113	5481	2009-08-26T12:16:59Z
1113	5482	2009-08-26T13:39:01Z
1113	5483	2009-08-26T15:40:28Z
1113	5484	2009-08-26T15:53:51Z
1113	5485	2009-08-26T19:33:18Z
1113	5486	2009-08-27T00:13:27Z
1113	5487	2009-08-27T05:53:54Z
1113	5488	2009-08-27T08:35:54Z
1113	5489	2009-08-27T13:14:48Z
1113	5490	2009-08-28T00:50:03Z
1113	5491	2009-08-28T03:50:13Z
1113	5492	2009-08-28T08:05:53Z
1113	5493	2009-08-28T08:32:05Z
1113	5494	2009-08-28T08:35:41Z
1113	5495	2009-08-28T09:12:41Z
1113	5496	2009-08-28T10:29:56Z
1113	5497	2009-08-28T14:29:16Z
1113	5498	2009-08-28T16:41:32Z
16217	5498	2015-07-23T14:13:01Z
1113	5499	2009-08-28T16:50:01Z
1113	5500	2009-08-28T19:26:14Z
1113	5501	2009-08-28T19:34:19Z
1113	5502	2009-08-28T19:48:42Z
1113	5503	2009-08-28T20:52:02Z
1113	5504	2009-08-29T04:26:03Z
1113	5505	2009-08-29T06:08:25Z
1113	5506	2009-08-29T07:09:19Z
1113	5507	2009-08-29T10:15:19Z
1113	5508	2009-08-29T10:38:34Z
1113	5509	2009-08-29T14:39:35Z
1113	5510	2009-08-29T15:18:21Z
1113	5511	2009-08-29T18:49:00Z
1113	5512	2009-08-29T19:38:03Z
1113	5513	2009-08-29T19:38:36Z
1113	5514	2009-08-29T23:32:01Z
1113	5515	2009-08-30T01:23:35Z
1113	5516	2009-08-30T10:22:30Z
1113	5517	2009-08-30T15:19:08Z
1113	5518	2009-08-30T16:12:35Z
1113	5519	2009-08-30T18:40:10Z
1113	5520	2009-08-30T18:58:08Z
1113	5521	2009-08-30T20:04:59Z
1113	5522	2009-08-30T21:48:03Z
1113	5523	2009-08-31T07:35:47Z
1113	5524	2009-08-31T11:16:00Z
1113	5525	2009-08-31T15:24:54Z
1113	5526	2009-08-31T15:44:10Z
1113	5527	2009-08-31T19:42:03Z
1113	5528	2009-08-31T20:31:26Z
1113	5529	2009-09-01T00:40:51Z
1113	5530	2009-09-01T01:39:04Z
1113	5531	2009-09-01T08:00:12Z
1113	5532	2009-09-01T08:45:04Z
1113	5533	2009-09-01T09:33:18Z
1113	5534	2009-09-01T10:17:56Z
1113	5535	2009-09-01T11:12:19Z
1113	5536	2009-09-01T18:48:45Z
1113	5537	2009-09-01T20:00:20Z
1113	5538	2009-09-01T23:22:15Z
1113	5539	2009-09-02T00:54:48Z
1113	5540	2009-09-02T02:14:28Z
22330	5540	2015-10-05T14:21:05Z
1113	5541	2009-09-02T06:13:13Z
1113	5542	2009-09-02T11:31:59Z
1113	5543	2009-09-02T13:30:22Z
1113	5544	2009-09-02T14:13:22Z
1113	5545	2009-09-02T15:18:47Z
1113	5546	2009-09-02T15:59:42Z
1113	5547	2009-09-02T16:27:52Z
1113	5548	2009-09-02T17:22:31Z
1113	5549	2009-09-02T19:18:08Z
1113	5550	2009-09-02T20:08:41Z
1113	5551	2009-09-02T21:08:26Z
1113	5552	2009-09-03T01:39:11Z
1113	5553	2009-09-03T04:37:29Z
1113	5554	2009-09-03T12:34:28Z
5554	5554	2009-09-18T17:58:15Z
5554	5554	2009-09-18T18:01:00Z
1113	5555	2009-09-03T14:06:44Z
1113	5556	2009-09-03T15:20:30Z
5556	5556	2009-09-03T15:21:18Z
1113	5557	2009-09-03T16:24:29Z
1113	5558	2009-09-03T19:36:57Z
5558	5558	2009-09-03T19:37:25Z
1113	5559	2009-09-03T20:31:22Z
1113	5560	2009-09-03T20:41:11Z
1113	5561	2009-09-03T20:45:59Z
1113	5562	2009-09-03T23:45:32Z
1113	5563	2009-09-04T00:40:15Z
1113	5564	2009-09-04T06:31:59Z
1113	5565	2009-09-04T10:44:26Z
1113	5566	2009-09-04T13:18:57Z
1113	5567	2009-09-04T17:25:51Z
1113	5568	2009-09-05T00:12:53Z
1113	5569	2009-09-05T06:34:56Z
1113	5570	2009-09-05T09:24:48Z
1113	5571	2009-09-05T09:43:42Z
1113	5572	2009-09-05T16:37:21Z
1113	5573	2009-09-05T17:50:09Z
1113	5574	2009-09-05T18:15:24Z
1113	5575	2009-09-05T19:14:15Z
1113	5576	2009-09-05T20:37:15Z
1113	5577	2009-09-06T01:24:14Z
1113	5578	2009-09-06T11:20:52Z
1113	5579	2009-09-06T12:18:09Z
1113	5580	2009-09-06T12:28:44Z
1113	5581	2009-09-06T13:55:13Z
1113	5582	2009-09-06T14:03:19Z
1113	5583	2009-09-06T15:00:10Z
1113	5584	2009-09-06T15:28:17Z
1113	5585	2009-09-06T15:34:39Z
1113	5586	2009-09-06T17:27:00Z
1113	5587	2009-09-06T18:00:39Z
1113	5588	2009-09-06T20:58:21Z
1113	5589	2009-09-06T20:59:24Z
1113	5590	2009-09-06T21:47:49Z
1113	5591	2009-09-07T00:36:17Z
1113	5592	2009-09-07T10:55:37Z
1113	5593	2009-09-07T11:05:35Z
1113	5594	2009-09-07T11:41:42Z
20829	5594	2015-03-18T03:55:15Z
23540	5594	2015-04-18T21:26:15Z
20829	5594	2015-04-19T10:01:07Z
1113	5595	2009-09-07T13:12:02Z
1113	5596	2009-09-07T16:24:10Z
1113	5597	2009-09-07T17:23:11Z
1113	5598	2009-09-07T17:45:16Z
1113	5599	2009-09-07T18:04:12Z
1113	5600	2009-09-07T18:09:49Z
1113	5601	2009-09-07T18:55:38Z
1113	5602	2009-09-07T22:47:18Z
1113	5603	2009-09-08T01:39:29Z
1113	5604	2009-09-08T11:42:26Z
1113	5605	2009-09-08T12:28:45Z
1113	5606	2009-09-08T12:44:37Z
1113	5607	2009-09-08T12:53:24Z
1113	5608	2009-09-08T13:39:17Z
1113	5609	2009-09-08T14:40:58Z
1113	5610	2009-09-08T15:23:49Z
1113	5611	2009-09-08T16:26:28Z
1113	5612	2009-09-08T17:01:10Z
1113	5613	2009-09-08T17:18:31Z
1113	5614	2009-09-08T21:59:01Z
1113	5615	2009-09-09T04:21:29Z
1113	5616	2009-09-09T08:11:15Z
1113	5617	2009-09-09T11:06:59Z
1113	5618	2009-09-09T13:08:55Z
1113	5619	2009-09-09T13:14:05Z
1113	5620	2009-09-09T13:16:52Z
1113	5621	2009-09-09T13:34:52Z
1113	5622	2009-09-09T15:10:24Z
1113	5623	2009-09-09T15:17:36Z
1113	5624	2009-09-09T16:58:18Z
1113	5625	2009-09-09T17:52:43Z
1113	5626	2009-09-09T20:00:51Z
1113	5627	2009-09-09T20:20:59Z
1113	5628	2009-09-09T22:02:47Z
