Source	Target	Date-Time
221	221	2008-11-08T15:30:48Z
221	221	2008-11-08T16:05:44Z
221	221	2008-11-08T16:22:52Z
130	221	2008-11-08T16:46:44Z
130	221	2008-11-08T16:48:52Z
221	221	2008-11-08T21:13:51Z
221	221	2008-11-08T21:15:38Z
221	221	2008-11-08T21:16:51Z
221	221	2008-11-08T21:53:10Z
130	221	2008-11-09T09:34:07Z
221	221	2008-11-09T20:38:46Z
221	221	2008-11-09T20:39:52Z
221	221	2008-11-09T20:45:41Z
221	221	2008-11-09T20:49:12Z
2034	221	2008-11-10T08:45:20Z
221	221	2008-11-10T09:52:14Z
357	221	2008-12-21T20:56:42Z
357	221	2008-12-21T20:57:12Z
357	221	2008-12-21T20:57:22Z
357	221	2008-12-21T20:57:49Z
357	221	2008-12-21T20:58:02Z
357	221	2008-12-21T20:58:13Z
357	221	2008-12-21T20:58:23Z
357	221	2008-12-21T20:59:12Z
357	221	2008-12-21T20:59:33Z
357	221	2008-12-21T21:00:59Z
357	221	2008-12-21T21:01:09Z
357	221	2008-12-21T21:03:39Z
357	221	2008-12-21T21:04:03Z
357	221	2008-12-21T21:04:13Z
357	221	2008-12-21T21:04:25Z
357	221	2008-12-21T21:04:45Z
357	221	2008-12-21T21:05:01Z
357	221	2008-12-21T21:07:00Z
357	221	2008-12-21T21:07:36Z
357	221	2008-12-21T21:09:51Z
357	221	2008-12-21T21:10:21Z
357	221	2008-12-21T21:10:48Z
357	221	2008-12-21T21:24:51Z
357	221	2008-12-21T21:32:42Z
357	221	2008-12-21T21:33:12Z
357	221	2008-12-21T21:34:28Z
357	221	2008-12-21T21:36:06Z
357	221	2008-12-21T21:37:11Z
357	221	2008-12-21T21:39:16Z
357	221	2008-12-21T21:40:45Z
357	221	2008-12-21T21:41:41Z
357	221	2008-12-21T21:41:52Z
357	221	2008-12-21T21:45:37Z
357	221	2008-12-21T21:56:07Z
357	221	2008-12-21T21:58:02Z
357	221	2008-12-21T21:59:33Z
357	221	2008-12-21T22:20:59Z
357	221	2008-12-23T12:52:05Z
357	221	2008-12-23T12:52:36Z
357	221	2008-12-23T12:52:56Z
357	221	2008-12-23T12:53:22Z
357	221	2008-12-23T12:54:06Z
357	221	2008-12-23T12:55:39Z
357	221	2008-12-23T12:55:55Z
357	221	2008-12-23T13:02:51Z
357	221	2008-12-23T13:03:19Z
357	221	2008-12-23T13:03:31Z
357	221	2008-12-23T13:04:37Z
357	221	2008-12-23T13:08:50Z
357	221	2008-12-23T13:09:07Z
221	221	2009-01-06T23:00:18Z
221	221	2009-01-06T23:01:18Z
403	221	2009-07-11T23:52:34Z
221	221	2009-07-12T15:04:40Z
403	221	2009-07-12T15:29:13Z
221	221	2009-07-12T18:21:30Z
221	221	2009-07-12T18:21:40Z
4585	221	2009-08-18T20:40:36Z
221	221	2009-08-18T21:07:18Z
4585	221	2009-08-18T21:08:29Z
4585	221	2009-08-18T21:14:54Z
18686	221	2015-03-18T04:22:38Z
221	221	2015-04-18T12:49:19Z
22848	221	2015-04-18T21:35:07Z
18686	221	2015-04-19T10:09:12Z
130	222	2006-08-14T21:24:39Z
130	223	2006-08-14T21:25:24Z
223	223	2006-08-20T20:01:20Z
223	223	2006-08-20T20:02:46Z
130	223	2006-08-20T20:05:43Z
223	223	2006-08-21T18:56:31Z
94	223	2006-08-30T14:10:40Z
94	223	2006-08-30T14:11:22Z
223	223	2006-09-11T01:03:43Z
128	223	2006-10-23T13:57:03Z
94	223	2007-08-19T16:32:37Z
130	225	2006-08-19T10:01:10Z
130	226	2006-08-22T18:53:58Z
18686	226	2015-03-18T04:22:38Z
22848	226	2015-04-18T21:35:06Z
18686	226	2015-04-19T10:09:12Z
130	227	2006-08-22T18:54:50Z
130	227	2006-08-22T18:55:05Z
228	228	2006-08-23T13:29:29Z
18686	228	2015-03-18T04:22:38Z
22848	228	2015-04-18T21:35:06Z
18686	228	2015-04-19T10:09:12Z
130	229	2006-08-27T22:20:56Z
130	229	2006-08-27T22:29:09Z
229	229	2006-08-28T10:06:56Z
229	229	2006-08-28T10:07:24Z
229	229	2006-08-28T10:07:40Z
229	229	2006-08-28T10:07:56Z
56	229	2006-11-01T12:41:32Z
56	229	2006-11-01T12:43:48Z
229	229	2006-11-03T00:28:32Z
56	229	2006-11-04T00:25:32Z
18686	229	2015-03-18T04:22:41Z
22848	229	2015-04-18T21:35:11Z
18686	229	2015-04-19T10:09:15Z
130	230	2006-08-28T17:37:51Z
18686	230	2015-03-18T04:22:31Z
22848	230	2015-04-18T21:35:06Z
18686	230	2015-04-19T10:08:44Z
130	231	2006-08-30T05:38:52Z
232	232	2006-08-31T16:45:50Z
130	234	2006-08-31T20:39:56Z
130	235	2006-09-03T18:31:20Z
322	235	2007-01-28T03:18:59Z
130	236	2006-09-04T18:24:56Z
18686	236	2015-03-18T04:22:47Z
22848	236	2015-04-18T21:35:11Z
18686	236	2015-04-19T10:09:15Z
130	237	2006-09-06T18:10:31Z
130	237	2006-09-06T19:13:36Z
18686	237	2015-03-18T04:22:53Z
130	238	2006-09-08T17:47:42Z
130	23	2006-09-14T09:03:40Z
130	23	2006-09-20T22:11:50Z
403	23	2008-07-31T09:49:11Z
130	239	2006-09-14T16:38:50Z
130	239	2006-09-18T19:02:24Z
130	239	2006-09-18T19:14:46Z
130	239	2006-09-19T20:29:54Z
181	239	2006-09-20T15:47:48Z
130	239	2006-09-20T20:28:28Z
130	239	2006-09-20T21:51:36Z
130	239	2006-10-10T19:02:18Z
56	239	2006-10-14T22:15:32Z
130	239	2006-11-07T22:35:23Z
207	239	2006-11-20T20:50:08Z
207	239	2006-11-20T20:50:28Z
130	239	2006-11-29T20:42:47Z
56	239	2006-12-08T11:44:56Z
130	239	2006-12-11T19:55:47Z
207	239	2006-12-22T19:54:36Z
207	239	2006-12-22T19:56:06Z
207	239	2006-12-23T14:39:41Z
56	239	2006-12-30T23:20:58Z
128	239	2007-01-29T19:24:14Z
130	239	2007-01-31T20:03:23Z
279	239	2007-02-08T19:26:04Z
330	239	2007-02-16T16:33:07Z
239	239	2007-02-17T13:05:35Z
130	239	2007-02-17T13:26:07Z
330	239	2007-02-17T21:45:43Z
207	239	2007-02-26T18:58:54Z
279	239	2007-03-02T17:31:54Z
279	239	2007-03-02T17:32:20Z
130	239	2007-03-14T21:12:51Z
207	239	2007-03-26T14:52:58Z
130	239	2007-04-15T06:55:53Z
128	239	2007-04-15T10:57:32Z
130	239	2007-04-23T21:12:18Z
357	239	2007-04-24T11:59:36Z
357	239	2007-04-24T12:01:57Z
357	239	2007-06-30T20:00:36Z
357	239	2007-06-30T20:02:05Z
207	239	2007-07-08T13:03:34Z
207	239	2007-07-08T13:04:24Z
207	239	2007-07-08T13:04:43Z
207	239	2007-07-08T13:08:15Z
128	239	2007-07-08T13:56:15Z
398	239	2007-07-09T19:55:39Z
357	239	2007-07-13T18:46:56Z
357	239	2007-07-28T14:33:40Z
357	239	2007-07-28T14:34:09Z
357	239	2007-07-28T14:45:29Z
357	239	2007-07-28T14:47:08Z
357	239	2007-07-28T14:47:39Z
56	239	2007-08-03T11:24:30Z
357	239	2007-08-16T12:29:29Z
357	239	2007-08-16T12:31:04Z
357	239	2007-08-16T12:31:47Z
357	239	2007-08-16T12:32:38Z
357	239	2007-08-17T04:20:32Z
357	239	2007-08-17T04:20:51Z
357	239	2007-08-20T01:53:24Z
357	239	2007-08-20T01:54:23Z
357	239	2007-08-29T18:46:35Z
357	239	2007-08-29T18:47:29Z
357	239	2007-08-29T18:47:59Z
357	239	2007-08-29T18:48:22Z
113	239	2007-09-25T17:15:22Z
213	239	2007-10-09T16:47:39Z
357	239	2007-10-12T21:01:21Z
357	239	2007-10-12T21:05:05Z
443	239	2007-10-19T08:06:12Z
56	239	2007-10-23T10:14:29Z
130	239	2007-10-24T10:23:46Z
130	239	2007-10-24T10:36:11Z
357	239	2007-10-28T20:20:21Z
357	239	2007-10-28T20:38:24Z
357	239	2007-10-28T20:40:49Z
357	239	2007-10-28T20:52:24Z
357	239	2007-11-05T23:49:20Z
357	239	2007-11-05T23:49:52Z
357	239	2007-11-08T18:52:18Z
357	239	2007-11-10T21:17:32Z
207	239	2007-11-11T19:31:12Z
207	239	2007-11-11T19:31:50Z
397	239	2007-11-12T19:13:36Z
357	239	2007-11-23T21:22:41Z
128	239	2007-11-25T21:03:16Z
357	239	2007-11-26T16:25:30Z
357	239	2007-11-26T16:25:50Z
357	239	2007-11-26T16:26:09Z
279	239	2007-12-14T15:51:19Z
279	239	2007-12-14T17:22:52Z
279	239	2007-12-15T10:00:46Z
279	239	2007-12-15T10:03:17Z
207	239	2007-12-16T22:12:26Z
56	239	2007-12-30T16:46:14Z
153	239	2008-01-04T19:02:24Z
357	239	2008-01-30T17:36:04Z
357	239	2008-01-30T17:36:33Z
357	239	2008-02-12T14:06:04Z
357	239	2008-02-12T14:07:38Z
357	239	2008-02-12T14:08:23Z
357	239	2008-02-15T11:58:34Z
357	239	2008-02-15T11:59:11Z
555	239	2008-02-18T17:00:13Z
357	239	2008-02-27T23:28:37Z
183	239	2008-03-04T12:41:06Z
183	239	2008-03-04T12:41:27Z
357	239	2008-03-04T21:26:05Z
357	239	2008-03-04T21:30:01Z
357	239	2008-03-04T21:30:17Z
357	239	2008-03-06T10:38:49Z
357	239	2008-03-06T10:39:11Z
357	239	2008-03-06T10:40:19Z
555	239	2008-03-08T12:59:13Z
555	239	2008-03-14T10:43:50Z
555	239	2008-03-14T10:44:47Z
183	239	2008-03-25T16:31:14Z
357	239	2008-04-13T12:51:59Z
357	239	2008-04-13T13:00:20Z
403	239	2008-04-16T08:06:37Z
403	239	2008-04-23T11:28:32Z
403	239	2008-04-23T23:50:56Z
357	239	2008-04-25T16:07:29Z
357	239	2008-04-25T16:08:48Z
357	239	2008-04-25T17:17:20Z
403	239	2008-04-25T23:48:04Z
403	239	2008-04-25T23:58:34Z
357	239	2008-04-26T10:15:39Z
357	239	2008-04-26T10:16:36Z
357	239	2008-04-26T10:16:53Z
357	239	2008-04-26T10:17:17Z
357	239	2008-04-26T10:24:41Z
357	239	2008-04-26T10:29:50Z
357	239	2008-04-26T10:30:08Z
357	239	2008-04-26T10:30:35Z
357	239	2008-04-26T10:49:27Z
357	239	2008-04-26T10:52:47Z
403	239	2008-04-26T11:54:05Z
403	239	2008-04-27T17:32:18Z
403	239	2008-04-28T18:30:52Z
403	239	2008-04-28T18:31:20Z
403	239	2008-04-28T19:15:20Z
357	239	2008-05-05T11:41:19Z
357	239	2008-05-05T11:41:35Z
357	239	2008-05-06T16:40:35Z
357	239	2008-05-06T16:44:11Z
403	239	2008-05-12T21:13:46Z
403	239	2008-05-13T15:57:36Z
403	239	2008-05-13T16:03:22Z
403	239	2008-05-17T13:20:53Z
403	239	2008-05-17T13:49:52Z
403	239	2008-05-19T16:32:31Z
403	239	2008-05-19T16:38:08Z
403	239	2008-05-19T16:38:31Z
403	239	2008-05-19T18:24:59Z
403	239	2008-05-19T19:29:52Z
357	239	2008-05-20T11:56:44Z
357	239	2008-05-20T11:57:02Z
357	239	2008-05-20T11:57:27Z
357	239	2008-05-20T11:59:07Z
403	239	2008-05-22T17:48:02Z
671	239	2008-05-24T06:28:32Z
670	239	2008-05-24T10:08:41Z
670	239	2008-05-24T10:18:03Z
183	239	2008-05-24T10:47:21Z
671	239	2008-05-25T10:30:17Z
357	239	2008-05-30T14:52:40Z
357	239	2008-05-30T15:04:54Z
357	239	2008-05-30T15:07:37Z
357	239	2008-05-30T15:08:16Z
357	239	2008-05-30T15:08:53Z
357	239	2008-05-30T15:39:55Z
357	239	2008-05-30T18:43:33Z
357	239	2008-05-30T18:44:40Z
183	239	2008-06-06T17:47:11Z
357	239	2008-06-08T13:01:30Z
357	239	2008-06-08T13:20:07Z
357	239	2008-06-08T13:22:04Z
357	239	2008-06-08T13:23:13Z
357	239	2008-06-08T13:24:01Z
357	239	2008-06-08T13:24:29Z
357	239	2008-06-08T13:25:38Z
239	239	2008-06-08T13:36:37Z
239	239	2008-06-08T13:37:32Z
128	239	2008-06-08T18:57:08Z
403	239	2008-06-09T11:01:12Z
357	239	2008-06-10T16:01:08Z
357	239	2008-06-16T16:14:08Z
844	239	2008-06-17T19:36:26Z
403	239	2008-06-18T20:25:57Z
403	239	2008-06-18T20:26:38Z
844	239	2008-06-19T15:09:25Z
844	239	2008-06-19T15:10:09Z
844	239	2008-06-20T11:25:16Z
844	239	2008-06-20T11:27:15Z
357	239	2008-06-24T17:42:05Z
403	239	2008-06-26T16:32:59Z
403	239	2008-06-26T17:33:34Z
409	239	2008-06-30T11:25:37Z
844	239	2008-06-30T18:45:56Z
1087	239	2008-07-04T18:37:14Z
403	239	2008-07-31T09:49:44Z
357	239	2008-08-09T11:47:27Z
357	239	2008-08-09T11:47:54Z
357	239	2008-08-09T11:48:23Z
357	239	2008-08-09T11:48:47Z
357	239	2008-08-09T11:49:37Z
357	239	2008-08-09T11:52:55Z
357	239	2008-08-09T11:53:28Z
357	239	2008-08-09T11:54:24Z
357	239	2008-08-09T11:54:52Z
357	239	2008-08-09T11:57:37Z
357	239	2008-08-09T11:58:00Z
357	239	2008-08-09T12:09:38Z
357	239	2008-08-09T12:10:01Z
357	239	2008-08-16T20:58:46Z
357	239	2008-08-16T20:59:06Z
357	239	2008-09-09T19:49:41Z
357	239	2008-09-09T19:50:16Z
403	239	2008-09-10T12:26:56Z
357	239	2008-09-12T19:54:20Z
357	239	2008-09-12T19:58:26Z
357	239	2008-09-12T19:59:23Z
357	239	2008-09-12T20:02:51Z
357	239	2008-09-12T20:17:27Z
357	239	2008-09-13T10:55:45Z
357	239	2008-09-14T14:09:21Z
1611	239	2008-09-17T11:53:23Z
424	239	2008-09-18T11:54:12Z
239	239	2008-09-18T15:25:35Z
424	239	2008-09-18T16:17:36Z
424	239	2008-09-18T16:18:03Z
403	239	2008-09-19T08:50:59Z
239	239	2008-09-19T09:18:53Z
403	239	2008-09-19T09:26:34Z
403	239	2008-09-19T09:27:02Z
357	239	2008-09-20T17:49:38Z
104	239	2008-09-26T08:57:11Z
104	239	2008-09-26T08:57:56Z
130	239	2008-09-26T16:16:50Z
357	239	2008-09-28T20:02:09Z
357	239	2008-09-28T20:02:45Z
357	239	2008-09-28T20:03:02Z
128	239	2008-09-29T17:50:17Z
357	239	2008-10-01T19:49:20Z
357	239	2008-10-01T19:50:14Z
357	239	2008-10-01T19:50:35Z
357	239	2008-10-01T20:14:49Z
403	239	2008-10-02T20:27:12Z
1694	239	2008-10-03T10:43:45Z
128	239	2008-10-04T17:47:47Z
128	239	2008-10-08T14:34:18Z
403	239	2008-10-16T07:50:04Z
130	239	2008-10-16T16:37:47Z
130	239	2008-10-16T16:38:22Z
130	239	2008-10-16T16:38:54Z
130	239	2008-10-16T16:57:34Z
130	239	2008-10-22T18:34:37Z
357	239	2008-10-30T21:48:53Z
357	239	2008-10-30T21:49:18Z
357	239	2008-10-30T22:28:36Z
357	239	2008-10-30T22:29:11Z
357	239	2008-11-01T12:45:15Z
357	239	2008-11-01T12:46:51Z
357	239	2008-11-01T12:47:38Z
357	239	2008-11-01T12:49:14Z
357	239	2008-11-01T12:50:17Z
357	239	2008-11-01T12:51:33Z
357	239	2008-11-01T12:51:50Z
357	239	2008-11-01T12:52:28Z
357	239	2008-11-01T12:52:41Z
357	239	2008-11-01T12:59:32Z
357	239	2008-11-01T13:00:03Z
357	239	2008-11-01T13:00:41Z
357	239	2008-11-01T13:01:02Z
357	239	2008-11-01T13:01:34Z
357	239	2008-11-01T13:01:45Z
357	239	2008-11-01T13:02:26Z
357	239	2008-11-01T16:14:35Z
1104	239	2008-11-05T20:46:12Z
2081	239	2008-11-08T13:38:18Z
130	239	2008-11-08T17:42:30Z
130	239	2008-11-12T20:54:46Z
130	239	2008-11-12T21:13:02Z
357	239	2008-11-26T23:18:33Z
357	239	2008-11-26T23:20:32Z
130	239	2008-12-12T14:06:47Z
403	239	2008-12-19T11:34:53Z
130	239	2008-12-20T18:47:30Z
130	239	2009-01-02T18:20:06Z
130	239	2009-02-05T10:41:45Z
357	239	2009-02-11T18:07:52Z
357	239	2009-02-13T22:25:03Z
130	239	2009-02-14T11:38:21Z
130	239	2009-02-16T18:03:37Z
130	239	2009-02-16T18:08:15Z
128	239	2009-02-20T11:32:11Z
128	239	2009-02-21T15:59:54Z
128	239	2009-02-26T19:45:21Z
128	239	2009-02-26T19:46:11Z
128	239	2009-02-26T19:48:21Z
2248	239	2009-03-11T16:45:48Z
2248	239	2009-03-13T18:48:27Z
128	239	2009-03-26T12:25:11Z
403	239	2009-03-26T20:53:11Z
403	239	2009-04-01T18:28:16Z
403	239	2009-05-29T09:00:41Z
1243	239	2009-05-29T09:11:47Z
3911	239	2009-06-03T19:28:51Z
130	239	2009-06-06T09:21:24Z
357	239	2009-10-03T08:42:11Z
357	239	2009-10-03T08:42:33Z
130	239	2009-10-04T10:41:18Z
403	239	2009-10-19T14:05:53Z
4882	239	2009-10-20T05:39:07Z
403	239	2009-10-20T08:10:12Z
130	239	2009-10-23T12:58:46Z
104	239	2009-11-11T22:15:15Z
104	239	2009-11-12T12:33:20Z
130	239	2009-11-16T00:45:14Z
183	239	2009-11-18T15:15:54Z
403	239	2009-12-03T20:31:28Z
130	239	2009-12-04T10:50:54Z
357	239	2009-12-14T19:45:56Z
130	239	2010-02-05T11:46:52Z
130	239	2010-02-10T08:00:47Z
104	239	2010-03-17T19:38:35Z
104	239	2010-03-17T20:58:01Z
357	239	2010-03-30T14:23:15Z
357	239	2010-03-30T14:33:39Z
357	239	2010-03-30T14:37:52Z
357	239	2010-03-30T14:38:09Z
357	239	2010-03-30T16:10:42Z
357	239	2010-03-30T16:12:50Z
357	239	2010-04-13T14:38:03Z
357	239	2010-04-13T14:42:35Z
357	239	2010-04-13T14:57:53Z
357	239	2010-04-13T15:01:51Z
357	239	2010-04-13T16:11:46Z
357	239	2010-04-14T04:02:14Z
130	239	2010-04-25T08:06:53Z
2034	239	2010-05-02T19:41:39Z
128	239	2010-05-11T13:38:37Z
104	239	2010-05-15T19:22:17Z
128	239	2010-05-27T18:27:31Z
128	239	2010-05-27T18:35:55Z
128	239	2010-05-27T18:38:25Z
128	239	2010-05-28T11:02:33Z
279	239	2010-06-01T19:59:40Z
128	239	2010-06-19T22:55:17Z
128	239	2010-06-19T23:03:50Z
128	239	2010-06-19T23:08:12Z
128	239	2010-06-19T23:09:23Z
279	239	2010-06-26T06:09:30Z
279	239	2010-06-26T06:09:57Z
104	239	2010-11-29T20:53:15Z
844	239	2010-12-21T18:29:04Z
357	239	2010-12-22T16:43:36Z
357	239	2010-12-22T16:45:44Z
357	239	2010-12-22T16:46:11Z
357	239	2010-12-22T16:50:48Z
357	239	2010-12-22T16:53:28Z
357	239	2010-12-22T16:57:06Z
56	239	2010-12-24T01:26:06Z
357	239	2010-12-31T13:12:57Z
357	239	2010-12-31T13:19:50Z
357	239	2010-12-31T13:24:04Z
357	239	2010-12-31T20:27:54Z
357	239	2010-12-31T20:28:24Z
357	239	2010-12-31T20:28:47Z
279	239	2011-01-15T10:40:44Z
7678	239	2011-01-20T18:36:20Z
5929	239	2011-01-28T17:15:49Z
279	239	2011-03-09T10:09:52Z
6046	239	2011-03-22T20:57:34Z
9583	239	2011-03-24T21:31:43Z
104	239	2011-03-29T11:29:58Z
104	239	2011-03-30T08:29:29Z
104	239	2011-03-31T05:07:46Z
279	239	2011-04-03T17:29:08Z
279	239	2011-04-15T20:52:47Z
279	239	2011-04-19T18:06:38Z
7678	239	2011-04-21T08:00:14Z
279	239	2011-05-23T09:27:59Z
279	239	2011-06-06T17:43:38Z
279	239	2011-06-07T07:45:18Z
3735	239	2011-07-23T15:22:33Z
3735	239	2011-07-26T06:31:41Z
3735	239	2011-07-26T06:32:53Z
279	239	2011-08-11T12:22:03Z
10586	239	2011-09-24T15:16:45Z
10586	239	2011-09-24T20:00:38Z
3735	239	2011-10-09T14:37:23Z
3735	239	2011-10-09T19:20:52Z
104	239	2011-10-10T20:29:12Z
279	239	2011-12-03T12:50:09Z
279	239	2012-01-23T09:28:10Z
279	239	2012-01-26T13:37:17Z
56	239	2012-05-06T01:42:53Z
3735	239	2012-05-07T20:18:12Z
3735	239	2012-05-08T22:57:07Z
104	239	2012-05-13T06:06:12Z
12862	239	2012-06-01T11:19:38Z
12862	239	2012-06-02T10:59:23Z
12862	239	2012-06-24T12:08:09Z
12862	239	2012-07-11T13:01:40Z
5442	239	2012-08-16T21:41:34Z
3735	239	2012-08-26T20:50:15Z
13554	239	2012-08-28T09:32:19Z
104	239	2012-09-02T20:39:23Z
844	239	2012-11-28T12:20:42Z
90	239	2012-12-20T21:40:30Z
3735	239	2013-05-26T14:25:35Z
3735	239	2013-06-07T20:10:16Z
3735	239	2013-06-23T16:21:01Z
17407	239	2013-08-17T15:07:44Z
17407	239	2013-08-17T15:08:10Z
279	239	2013-08-24T12:09:21Z
10821	239	2013-08-24T12:59:15Z
10821	239	2013-08-24T13:00:49Z
17407	239	2013-08-27T23:35:16Z
17407	239	2013-08-28T10:56:50Z
1137	239	2013-08-29T18:18:05Z
17407	239	2013-09-12T09:36:43Z
3735	239	2013-09-23T17:41:04Z
9529	239	2013-11-03T19:28:16Z
239	239	2013-11-04T17:50:27Z
17407	239	2013-11-04T22:21:23Z
17407	239	2013-11-05T21:31:47Z
15794	239	2013-11-06T11:33:06Z
15794	239	2013-11-06T11:39:04Z
15794	239	2013-11-06T11:40:44Z
15794	239	2013-11-06T11:48:57Z
15794	239	2013-11-06T11:51:17Z
15794	239	2013-11-06T11:52:04Z
15794	239	2013-11-06T11:53:01Z
15794	239	2013-11-06T11:56:02Z
15794	239	2013-11-06T11:59:54Z
15794	239	2013-11-06T16:08:55Z
15794	239	2013-11-06T16:16:23Z
15794	239	2013-11-08T08:03:01Z
15794	239	2013-11-08T09:46:26Z
15794	239	2013-11-08T09:47:23Z
15794	239	2013-11-08T09:48:17Z
15794	239	2013-11-08T15:38:03Z
15794	239	2013-11-08T16:32:31Z
17407	239	2013-11-14T23:20:08Z
17407	239	2013-11-14T23:20:32Z
17407	239	2013-11-15T22:58:23Z
17407	239	2013-11-27T09:33:28Z
17407	239	2013-11-27T11:56:29Z
17407	239	2013-11-27T13:20:52Z
183	239	2013-12-10T03:25:11Z
15794	239	2013-12-10T10:16:27Z
15794	239	2013-12-10T10:17:42Z
279	239	2013-12-12T15:02:48Z
17407	239	2013-12-16T15:54:30Z
17407	239	2013-12-26T00:15:05Z
104	239	2013-12-29T22:30:55Z
279	239	2014-01-22T13:22:37Z
279	239	2014-02-03T18:53:38Z
17407	239	2014-02-12T08:47:49Z
17407	239	2014-02-12T17:17:24Z
17407	239	2014-02-12T21:55:12Z
3157	239	2014-02-18T23:16:31Z
3157	239	2014-02-18T23:41:16Z
17407	239	2014-02-24T23:17:34Z
17407	239	2014-02-25T20:22:53Z
17407	239	2014-03-23T16:52:34Z
17407	239	2014-03-31T11:17:28Z
17407	239	2014-03-31T11:17:45Z
17407	239	2014-03-31T13:54:32Z
17407	239	2014-04-03T16:13:20Z
17407	239	2014-04-10T18:45:37Z
17407	239	2014-04-24T17:40:12Z
17407	239	2014-04-24T23:48:07Z
17407	239	2014-05-06T13:13:19Z
17407	239	2014-05-06T17:06:08Z
104	239	2014-05-09T06:06:17Z
17407	239	2014-05-09T14:38:54Z
17407	239	2014-05-09T15:09:16Z
17407	239	2014-05-09T15:54:50Z
17407	239	2014-05-13T12:49:16Z
17407	239	2014-05-13T22:29:20Z
17407	239	2014-05-17T22:25:04Z
17407	239	2014-05-19T08:59:30Z
130	239	2014-05-25T10:51:20Z
279	239	2014-06-24T11:11:10Z
104	239	2014-07-21T03:59:00Z
104	239	2014-07-30T04:57:46Z
17407	239	2014-09-01T14:34:07Z
17407	239	2014-09-01T20:17:58Z
17407	239	2014-10-02T10:57:07Z
17407	239	2014-10-17T16:07:58Z
17407	239	2014-11-14T10:02:29Z
17407	239	2014-11-14T13:16:25Z
17407	239	2014-12-17T08:06:19Z
17407	239	2014-12-17T10:20:07Z
473	239	2015-01-17T00:56:45Z
5442	239	2015-02-17T12:12:52Z
5442	239	2015-02-17T14:29:27Z
5442	239	2015-02-18T18:40:42Z
5442	239	2015-02-18T18:42:56Z
5442	239	2015-02-19T12:30:29Z
5442	239	2015-02-20T18:32:46Z
17407	239	2015-02-23T21:37:09Z
104	239	2015-03-25T19:29:26Z
17407	239	2015-04-12T21:59:43Z
17407	239	2015-04-13T21:46:33Z
17407	239	2015-04-20T07:55:40Z
17407	239	2015-04-20T07:55:53Z
17407	239	2015-05-09T10:28:40Z
17407	239	2015-05-15T22:48:08Z
17407	239	2015-05-15T22:48:23Z
90	239	2015-06-05T12:10:13Z
90	239	2015-06-05T12:10:36Z
90	239	2015-06-05T12:10:59Z
17407	239	2015-06-28T11:02:07Z
17407	239	2015-07-13T21:20:18Z
17407	239	2015-07-16T12:34:31Z
17407	239	2015-09-01T16:27:16Z
17407	239	2015-09-06T11:40:40Z
21088	239	2015-09-07T16:42:50Z
21088	239	2015-09-09T04:19:47Z
21088	239	2015-09-10T08:37:51Z
21088	239	2015-10-12T14:28:40Z
21088	239	2015-10-12T14:30:36Z
21088	239	2015-10-12T14:32:11Z
21088	239	2015-10-12T14:33:09Z
21088	239	2015-10-12T14:34:53Z
21088	239	2015-10-12T14:35:38Z
21088	239	2015-10-12T19:53:49Z
17407	239	2015-10-15T15:41:39Z
17407	239	2015-10-15T16:59:56Z
17407	239	2015-10-15T18:35:01Z
17407	239	2015-10-15T21:52:11Z
11902	239	2015-10-29T15:07:45Z
11902	239	2015-10-29T16:01:19Z
11902	239	2015-10-29T20:12:17Z
279	239	2015-11-06T15:54:00Z
279	239	2015-11-12T09:20:07Z
130	240	2006-09-18T04:13:42Z
240	240	2007-02-05T21:38:30Z
130	241	2006-09-20T18:40:17Z
130	241	2006-09-20T21:54:31Z
403	241	2008-07-31T09:50:06Z
130	242	2006-09-20T21:41:38Z
130	243	2006-09-20T22:14:37Z
403	243	2008-07-31T09:50:22Z
18686	243	2015-03-18T04:22:34Z
22848	243	2015-04-18T21:35:06Z
18686	243	2015-04-19T10:09:02Z
130	244	2006-09-23T02:36:36Z
130	245	2006-09-24T11:05:13Z
130	245	2008-10-11T12:58:15Z
104	245	2011-04-12T04:47:56Z
130	246	2006-09-25T06:45:36Z
130	247	2006-09-27T17:35:04Z
130	248	2006-09-28T11:32:00Z
130	248	2006-10-10T19:04:07Z
94	248	2006-10-22T11:54:44Z
84	248	2006-10-31T09:07:15Z
130	249	2006-09-28T13:27:33Z
130	249	2006-09-28T13:47:36Z
249	249	2006-10-09T12:40:52Z
249	249	2006-10-09T12:41:34Z
18686	249	2015-03-18T04:23:20Z
22848	249	2015-04-18T21:35:17Z
18686	249	2015-04-19T10:09:30Z
130	250	2006-10-01T17:38:53Z
18686	250	2015-03-18T04:23:16Z
22848	250	2015-04-18T21:35:15Z
18686	250	2015-04-19T10:09:27Z
130	251	2006-10-03T12:43:30Z
130	252	2006-10-04T21:01:40Z
130	253	2006-10-11T09:15:29Z
130	253	2006-10-11T09:16:39Z
18686	253	2015-03-18T04:23:13Z
22848	253	2015-04-18T21:35:11Z
18686	253	2015-04-19T10:09:27Z
130	254	2006-10-11T14:31:47Z
130	255	2006-10-14T06:35:46Z
130	256	2006-10-16T17:26:04Z
56	256	2007-05-31T20:05:23Z
207	256	2007-06-12T22:06:01Z
207	256	2007-06-12T22:06:32Z
207	256	2007-06-12T22:07:02Z
207	256	2007-06-13T07:34:43Z
207	256	2007-06-13T07:36:34Z
207	256	2007-06-13T07:36:55Z
207	256	2007-06-13T07:39:40Z
207	256	2007-06-13T07:39:57Z
